Nest_label,Species,Year,Colony,Site,Latitude,Longitude,DateFound,StageFound,DateLastAlive,DateLastChecked,LastStage,Completed,SUCCESS
SGPE_2014_Top__29,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-30,2014-12-07,FAIL,0,0
SGPE_2014_Top__3,SGPE,2014,Low Hump,Top,,,2014-09-17,INCU,2014-09-21,2014-12-07,FAIL,0,0
SGPE_2014_Top__30,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-30,2014-12-07,FAIL,0,0
SGPE_2014_Top__31,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__32,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-09-21,2014-12-07,FAIL,0,0
SGPE_2014_Top__33,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__34,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__35(36),SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__36(37),SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__37(38),SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-09-21,2014-12-07,FAIL,0,0
SGPE_2014_Top__38(39),SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__39(40),SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2015-01-08,2015-01-08,CHIC,0,1
SGPE_2014_Top__4,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-30,2014-12-07,FAIL,0,0
SGPE_2014_Top__5,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-09-21,2014-12-07,FAIL,0,0
SGPE_2014_Top__6,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-30,2014-12-07,FAIL,0,0
SGPE_2014_Top__7,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-30,2014-12-07,FAIL,0,0
SGPE_2014_Top__8,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-09-21,2014-12-07,FAIL,0,0
SGPE_2014_Top__9,SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-08,2014-12-07,FAIL,0,0
SGPE_2014_Top__96(105),SGPE,2014,Low Hump,Top,,,2014-09-06,INCU,2014-10-30,2014-12-07,FAIL,0,0
SGPE_2015_Highupper__105,SGPE,2015,Low Hump,High upper,S40.34124 W9.94204,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Highupper__115,SGPE,2015,Low Hump,High upper,S40.34114 W9.94220,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Highupper__151,SGPE,2015,Low Hump,High upper,S40.34119 W9.94191,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Highupper__154,SGPE,2015,Low Hump,High upper,S40.34119 W9.94221,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Highupper__25,SGPE,2015,Low Hump,High upper,S40.34113 W9.94216,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Highupper__28,SGPE,2015,Low Hump,High upper,S40.34120 W9.94220,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Highupper__30,SGPE,2015,Low Hump,High upper,S40.34119 W9.94193,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Highupper__32,SGPE,2015,Low Hump,High upper,S40.34141 W9.94193,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Highupper__34,SGPE,2015,Low Hump,High upper,S40.34131 W9.94199,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Highupper__37,SGPE,2015,Low Hump,High upper,S40.34128 W9.94197,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Highupper__39,SGPE,2015,Low Hump,High upper,S40.34130 W9.94208,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Highupper__84,SGPE,2015,Low Hump,High upper,S40.34125 W9.94226,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Highupper__98,SGPE,2015,Low Hump,High upper,S40.34115 W9.94224,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__100,SGPE,2015,Low Hump,Lower,S40.34450 W9.94242,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__101,SGPE,2015,Low Hump,Lower,S40.34449 W9.94257,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__103,SGPE,2015,Low Hump,Lower,S40.34449 W9.94245,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__104,SGPE,2015,Low Hump,Lower,S40.34462 W9.94287,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__106,SGPE,2015,Low Hump,Lower,S40.34452 W9.94249,,2015-09-04,INCU,2015-10-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__108,SGPE,2015,Low Hump,Lower,S40.34449 W9.94252,,2015-09-15,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__109,SGPE,2015,Low Hump,Lower,S40.34446 W9.94273,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Lower__110,SGPE,2015,Low Hump,Lower,S40.34461 W9.94284,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__116,SGPE,2015,Low Hump,Lower,S40.34463 W9.94284,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__122,SGPE,2015,Low Hump,Lower,S40.34451 W9.94230,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__123,SGPE,2015,Low Hump,Lower,S40.34457 W9.94241,,2015-09-15,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__126,SGPE,2015,Low Hump,Lower,S40.34452 W9.94263,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__127,SGPE,2015,Low Hump,Lower,S40.34462 W9.94276,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__129,SGPE,2015,Low Hump,Lower,S40.34454 W9.94281,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__130,SGPE,2015,Low Hump,Lower,S40.34451 W9.94292,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__131,SGPE,2015,Low Hump,Lower,S40.34462 W9.94287,,2015-09-04,INCU,2015-11-10,2015-12-24,FAIL,0,0
SGPE_2015_Lower__132,SGPE,2015,Low Hump,Lower,S40.34458 W9.94291,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__133,SGPE,2015,Low Hump,Lower,S40.34463 W9.94289,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__134,SGPE,2015,Low Hump,Lower,S40.34456 W9.94279,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__136,SGPE,2015,Low Hump,Lower,S40.34461 W9.94293,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__137,SGPE,2015,Low Hump,Lower,S40.34466 W9.94286,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__138,SGPE,2015,Low Hump,Lower,S40.34464 W9.94280,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__139,SGPE,2015,Low Hump,Lower,S40.34462 W9.94287,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__140,SGPE,2015,Low Hump,Lower,S40.34459 W9.94275,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__141,SGPE,2015,Low Hump,Lower,S40.34465 W9.94283,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__142,SGPE,2015,Low Hump,Lower,S40.34436 W9.94263,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__143,SGPE,2015,Low Hump,Lower,S40.34470 W9.94292,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__144,SGPE,2015,Low Hump,Lower,S40.34464 W9.94288,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__146,SGPE,2015,Low Hump,Lower,S40.34464 W9.94279,,2015-09-04,INCU,2015-10-20,2015-12-10,FAIL,0,0
SGPE_2015_Lower__147,SGPE,2015,Low Hump,Lower,S40.34472 W9.94292,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__148,SGPE,2015,Low Hump,Lower,S40.34464 W9.94291,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__149,SGPE,2015,Low Hump,Lower,S40.34460 W9.94280,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__150,SGPE,2015,Low Hump,Lower,S40.34460 W9.94281,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__152,SGPE,2015,Low Hump,Lower,S40.34469 W9.94294,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__153,SGPE,2015,Low Hump,Lower,S40.34462 W9.94293,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__165,SGPE,2015,Low Hump,Lower,S40.34460 W9.94258,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__171,SGPE,2015,Low Hump,Lower,S40.34453 W9.94252,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__175,SGPE,2015,Low Hump,Lower,S40.34448 W9.94263,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__176,SGPE,2015,Low Hump,Lower,S40.34460 W9.94289,,2015-09-04,INCU,2015-11-10,2015-12-24,FAIL,0,0
SGPE_2015_Lower__191,SGPE,2015,Low Hump,Lower,S40.34461 W9.94295,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__41,SGPE,2015,Low Hump,Lower,S40.34437 W9.94258,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__42,SGPE,2015,Low Hump,Lower,S40.34455 W9.94266,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__43,SGPE,2015,Low Hump,Lower,S40.34449 W9.94270,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__44,SGPE,2015,Low Hump,Lower,S40.34434 W9.94264,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__45,SGPE,2015,Low Hump,Lower,S40.34448 W9.94279,,2015-09-04,INCU,2015-09-15,2015-12-24,FAIL,0,0
SGPE_2015_Lower__46,SGPE,2015,Low Hump,Lower,S40.34442 W9.94247,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__47,SGPE,2015,Low Hump,Lower,S40.34443 W9.94256,,2015-09-04,INCU,2015-11-10,2015-12-10,FAIL,0,0
SGPE_2015_Lower__48,SGPE,2015,Low Hump,Lower,S40.34435 W9.94266,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__49,SGPE,2015,Low Hump,Lower,S40.34436 W9.94263,,2015-09-04,INCU,2015-09-04,2015-12-24,FAIL,0,0
SGPE_2015_Lower__50,SGPE,2015,Low Hump,Lower,S40.34456 W9.94263,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__51,SGPE,2015,Low Hump,Lower,S40.34442 W9.94257,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__52,SGPE,2015,Low Hump,Lower,S40.34452 W9.94259,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__53,SGPE,2015,Low Hump,Lower,S40.34443 W9.94247,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__54,SGPE,2015,Low Hump,Lower,S40.34443 W9.94261,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__55,SGPE,2015,Low Hump,Lower,S40.34434 W9.94258,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Lower__56,SGPE,2015,Low Hump,Lower,S40.34441 W9.94272,,2015-09-04,INCU,2015-12-10,2015-12-24,FAIL,0,0
SGPE_2015_Lower__58,SGPE,2015,Low Hump,Lower,S40.34436 W9.94256,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__60,SGPE,2015,Low Hump,Lower,S40.34438 W9.94275,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__61,SGPE,2015,Low Hump,Lower,S40.34449 W9.94266,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__62,SGPE,2015,Low Hump,Lower,S40.34443 W9.94246,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__63,SGPE,2015,Low Hump,Lower,S40.34454 W9.94276,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__64,SGPE,2015,Low Hump,Lower,S40.34448 W9.94259,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__65,SGPE,2015,Low Hump,Lower,S40.34436 W9.94267,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Lower__66,SGPE,2015,Low Hump,Lower,S40.34436 W9.94263,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__67,SGPE,2015,Low Hump,Lower,S40.34451 W9.94268,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__68,SGPE,2015,Low Hump,Lower,S40.34455 W9.94259,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__69,SGPE,2015,Low Hump,Lower,S40.34457 W9.94263,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__70,SGPE,2015,Low Hump,Lower,S40.34434 W9.94263,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__71,SGPE,2015,Low Hump,Lower,S40.34450 W9.94256,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Lower__73,SGPE,2015,Low Hump,Lower,S40.34453 W9.94246,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__74,SGPE,2015,Low Hump,Lower,S40.34451 W9.94248,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__75,SGPE,2015,Low Hump,Lower,S40.34454 W9.94255,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__77,SGPE,2015,Low Hump,Lower,S40.34450 W9.94239,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Lower__78,SGPE,2015,Low Hump,Lower,S40.34454 W9.94255,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__79,SGPE,2015,Low Hump,Lower,S40.34449 W9.94267,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__80,SGPE,2015,Low Hump,Lower,S40.34438 W9.94259,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__81,SGPE,2015,Low Hump,Lower,S40.34452 W9.94256,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__82,SGPE,2015,Low Hump,Lower,S40.34454 W9.94285,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__86,SGPE,2015,Low Hump,Lower,S40.34450 W9.94236,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__87,SGPE,2015,Low Hump,Lower,S40.34444 W9.94252,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__88,SGPE,2015,Low Hump,Lower,S40.34449 W9.94257,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__90,SGPE,2015,Low Hump,Lower,S40.34444 W9.94268,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__91,SGPE,2015,Low Hump,Lower,S40.34449 W9.94271,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__92,SGPE,2015,Low Hump,Lower,S40.34451 W9.94270,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__93,SGPE,2015,Low Hump,Lower,S40.34452 W9.94236,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Lower__94,SGPE,2015,Low Hump,Lower,S40.34444 W9.94268,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__95,SGPE,2015,Low Hump,Lower,S40.34432 W9.94262,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__96,SGPE,2015,Low Hump,Lower,S40.34453 W9.94271,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__97,SGPE,2015,Low Hump,Lower,S40.34447 W9.94283,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__99,SGPE,2015,Low Hump,Lower,S40.34456 W9.94245,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__New45,SGPE,2015,Low Hump,Lower,S40.34453 W9.94296,,2015-10-20,CHIC,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Lower__NewE21,SGPE,2015,Low Hump,Lower,S40.34431 W9.94281,,2015-10-20,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Middle__57,SGPE,2015,Low Hump,Middle,S40.34337 W9.94200,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Middle__59,SGPE,2015,Low Hump,Middle,S40.34340 W9.94203,,2015-09-04,INCU,2015-09-15,2015-12-24,FAIL,0,0
SGPE_2015_Upper__1,SGPE,2015,Low Hump,Upper,S40.34153 W9.94216,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__10,SGPE,2015,Low Hump,Upper,S40.34164 W9.94202,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__11,SGPE,2015,Low Hump,Upper,S40.34192 W9.94209,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__12,SGPE,2015,Low Hump,Upper,S40.34150 W9.94216,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__13,SGPE,2015,Low Hump,Upper,S40.34149 W9.94215,,2015-09-04,INCU,2015-11-10,2015-12-24,FAIL,0,0
SGPE_2015_Upper__14,SGPE,2015,Low Hump,Upper,S40.34159 W9.94216,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__15,SGPE,2015,Low Hump,Upper,S40.34149 W9.94218,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__16,SGPE,2015,Low Hump,Upper,S40.34153 W9.94216,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__17,SGPE,2015,Low Hump,Upper,S40.34228 W9.94208,,2015-09-04,INCU,2015-11-10,2015-12-24,FAIL,0,0
SGPE_2015_Upper__174,SGPE,2015,Low Hump,Upper,S40.34153 W9.94210,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__177,SGPE,2015,Low Hump,Upper,S40.34154 W9.94212,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Upper__18,SGPE,2015,Low Hump,Upper,S40.34153 W9.94216,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Upper__19,SGPE,2015,Low Hump,Upper,S40.34153 W9.94216,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Upper__20,SGPE,2015,Low Hump,Upper,S40.34159 W9.94224,,2015-09-04,INCU,2015-11-10,2015-12-24,FAIL,0,0
SGPE_2015_Upper__22,SGPE,2015,Low Hump,Upper,S40.34171 W9.94168,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__23,SGPE,2015,Low Hump,Upper,S40.34153 W9.94210,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__24,SGPE,2015,Low Hump,Upper,S40.34168 W9.94201,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__26,SGPE,2015,Low Hump,Upper,S40.34149 W9.94218,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__27,SGPE,2015,Low Hump,Upper,S40.34153 W9.94210,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__29,SGPE,2015,Low Hump,Upper,S40.34153 W9.94216,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Upper__31,SGPE,2015,Low Hump,Upper,S40.34184 W9.94184,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__33,SGPE,2015,Low Hump,Upper,S40.34185 W9.94174,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__38,SGPE,2015,Low Hump,Upper,S40.34172 W9.94168,,2015-09-04,INCU,2015-10-20,2015-12-24,FAIL,0,0
SGPE_2015_Upper__4,SGPE,2015,Low Hump,Upper,S40.34154 W9.94209,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__40,SGPE,2015,Low Hump,Upper,S40.34176 W9.94204,,2015-09-04,INCU,2015-11-03,2015-12-24,FAIL,0,0
SGPE_2015_Upper__6,SGPE,2015,Low Hump,Upper,S40.34151 W9.94221,,2015-09-04,INCU,2015-12-10,2015-12-10,CHIC,0,1
SGPE_2015_Upper__7,SGPE,2015,Low Hump,Upper,S40.34173 W9.94207,,2015-09-04,INCU,2015-10-20,2015-12-10,FAIL,0,0
SGPE_2015_Upper__8,SGPE,2015,Low Hump,Upper,S40.34156 W9.94216,,2015-09-04,INCU,2015-11-03,2015-12-10,FAIL,0,0
SGPE_2015_Upper__9,SGPE,2015,Low Hump,Upper,S40.34166 W9.94194,,2015-09-04,INCU,2015-10-20,2015-12-10,FAIL,0,0
SGPE_2016_Lower__1,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-04,2016-12-29,FAIL,0,0
SGPE_2016_Lower__10,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__100,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__101,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__103,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-11,2016-12-29,FAIL,0,0
SGPE_2016_Lower__104,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-11,2016-12-29,FAIL,0,0
SGPE_2016_Lower__106,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__107,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-11,2016-12-29,FAIL,0,0
SGPE_2016_Lower__108,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-10-21,2016-12-29,FAIL,0,0
SGPE_2016_Lower__109,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-11,2016-12-29,FAIL,0,0
SGPE_2016_Lower__11,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__110,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__111,SGPE,2016,Low Hump,Lower,,,2016-09-20,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__114,SGPE,2016,Low Hump,Lower,,,2016-09-06,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__116,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__117,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-04,2016-12-29,FAIL,0,0
SGPE_2016_Lower__119,SGPE,2016,Low Hump,Lower,,,2016-09-06,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__12,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-09-20,2016-12-29,FAIL,0,0
SGPE_2016_Lower__121,SGPE,2016,Low Hump,Lower,,,2016-09-06,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__122,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-11-04,2016-12-29,FAIL,0,0
SGPE_2016_Lower__123,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-10-21,2016-12-29,FAIL,0,0
SGPE_2016_Lower__126,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-09-20,2016-12-29,FAIL,0,0
SGPE_2016_Lower__127,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__128,SGPE,2016,Low Hump,Lower,,,2016-09-06,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__129,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__130,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-12-29,2016-12-29,CHIC,0,1
SGPE_2016_Lower__131,SGPE,2016,Low Hump,Lower,,,2016-09-02,INCU,2016-10-21,2016-12-29,FAIL,0,0
